0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.959347248077392578e-01	3.118689060211181641e-01	1.362798959016799927e-01	4.831881076097488403e-02	1.277340576052665710e-02	3.671072050929069519e-02	2.380307912826538086e-01	2.138185650110244751e-01	2.080747485160827637e-02	2.406007423996925354e-02	2.363647073507308960e-01	4.672440513968467712e-02	4.197882860898971558e-02	7.607042789459228516e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.001402139663696289e-01	3.003073632717132568e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.929642677307128906e-01
4.643990844488143921e-02	1.000000000000000000e+00	1.568494588136672974e-01	2.069072425365447998e-01	5.605269670486450195e-01	2.518555223941802979e-01	2.060407549142837524e-01	1.823623329401016235e-01	2.002701610326766968e-01	2.235852479934692383e-01	2.475113719701766968e-01	2.976218461990356445e-01	7.630373537540435791e-02	9.638728201389312744e-02	1.577943414449691772e-01	7.222354412078857422e-02	1.661463528871536255e-01	3.282268941402435303e-01	1.581663340330123901e-01	1.526588946580886841e-01	1.831638067960739136e-01	2.064460217952728271e-01	8.579596132040023804e-02	7.580480724573135376e-02	4.055678844451904297e-01
9.287981688976287842e-02	1.000000000000000000e+00	1.415897607803344727e-01	9.450768679380416870e-02	2.032033801078796387e-01	2.902534604072570801e-01	1.393464952707290649e-01	1.072563007473945618e-01	4.064144492149353027e-01	3.981544375419616699e-01	2.182176113128662109e-01	3.097564578056335449e-01	7.181329280138015747e-02	4.528630524873733521e-02	7.887154817581176758e-02	9.659355878829956055e-02	8.262969553470611572e-02	1.690795570611953735e-01	1.729964911937713623e-01	5.569765567779541016e-01	2.509389519691467285e-01	1.239602863788604736e-01	1.199061870574951172e-01	1.037666872143745422e-01	6.785884499549865723e-01
1.393197327852249146e-01	1.000000000000000000e+00	2.016005516052246094e-01	4.749305546283721924e-02	8.896356821060180664e-02	9.322223067283630371e-02	4.960477352142333984e-02	2.324562333524227142e-02	6.929068267345428467e-02	7.584505528211593628e-02	1.531519144773483276e-01	3.336702585220336914e-01	4.744327366352081299e-01	2.478739805519580841e-02	2.243201807141304016e-02	1.705148629844188690e-02	7.606372982263565063e-02	1.300300955772399902e-01	4.684707522392272949e-02	3.196864575147628784e-02	5.327456071972846985e-02	9.048082679510116577e-02	1.335302889347076416e-01	3.779756650328636169e-02	5.210729241371154785e-01
1.857596337795257568e-01	1.000000000000000000e+00	1.191687807440757751e-01	2.888755500316619873e-02	1.020889356732368469e-01	1.016031950712203979e-01	5.141291022300720215e-02	5.782389268279075623e-02	1.047861352562904358e-01	1.090651303529739380e-01	2.780305407941341400e-02	2.539912462234497070e-01	2.841109782457351685e-02	1.888603530824184418e-02	2.309833653271198273e-02	3.483194857835769653e-02	3.242824226617813110e-02	1.064668893814086914e-01	3.315998613834381104e-01	1.907405704259872437e-01	2.827620692551136017e-02	5.189659073948860168e-02	1.424856763333082199e-02	2.994033098220825195e-01	4.909739270806312561e-02
2.321995496749877930e-01	1.883028000593185425e-01	3.757784962654113770e-01	1.425985097885131836e-01	4.226640760898590088e-01	5.277007818222045898e-01	2.626760303974151611e-01	2.322980016469955444e-01	6.125121563673019409e-02	5.972923338413238525e-02	3.833236172795295715e-02	3.915906548500061035e-01	1.578704565763473511e-01	7.261935621500015259e-02	1.221851631999015808e-01	1.316775083541870117e-01	5.124433636665344238e-01	3.161402642726898193e-01	2.555499598383903503e-02	8.427743613719940186e-02	2.955558300018310547e-01	1.000000000000000000e+00	1.381844580173492432e-01	3.669798746705055237e-02	2.124003879725933075e-02
2.786394655704498291e-01	1.034704893827438354e-01	1.760353446006774902e-01	9.383028745651245117e-02	1.850616782903671265e-01	1.862868070602416992e-01	9.530080854892730713e-02	2.175773084163665771e-01	4.378053173422813416e-02	3.582506626844406128e-02	5.167933553457260132e-02	4.890257716178894043e-01	4.878382012248039246e-02	6.530238687992095947e-02	7.205053418874740601e-02	5.377253144979476929e-02	3.661495149135589600e-01	2.408434152603149414e-01	1.351321768015623093e-02	2.053441479802131653e-02	2.151254862546920776e-01	1.000000000000000000e+00	3.645789250731468201e-02	5.439139902591705322e-03	1.645973138511180878e-02
3.250793516635894775e-01	1.398502141237258911e-01	3.150590658187866211e-01	3.488454818725585938e-01	1.654671877622604370e-01	7.067708969116210938e-01	6.755540966987609863e-01	2.477799803018569946e-01	4.072370827198028564e-01	4.681214392185211182e-01	4.713815748691558838e-01	9.511724114418029785e-01	1.642206609249114990e-01	1.779208630323410034e-01	3.734224140644073486e-01	3.405192792415618896e-01	5.084782242774963379e-01	1.897930353879928589e-01	1.920479536056518555e-01	1.648435592651367188e-01	2.998110651969909668e-01	7.328399419784545898e-01	6.067175865173339844e-01	1.000000000000000000e+00	2.592421472072601318e-01
3.715192675590515137e-01	1.492118835449218750e-01	9.777103364467620850e-02	1.007091701030731201e-01	7.303684204816818237e-02	7.865661382675170898e-02	8.617815375328063965e-02	2.387832254171371460e-01	2.233133912086486816e-01	2.490494251251220703e-01	2.897006645798683167e-02	6.196573376655578613e-01	1.047232151031494141e-01	6.069668009877204895e-02	6.336350739002227783e-02	4.083061814308166504e-01	3.180682957172393799e-01	1.490184217691421509e-01	1.250536143779754639e-01	4.847970604896545410e-02	8.130496740341186523e-02	1.000000000000000000e+00	5.357852578163146973e-01	6.922308206558227539e-01	1.684661209583282471e-02
4.179591834545135498e-01	3.260081261396408081e-02	3.118488378822803497e-02	1.093873754143714905e-02	3.758198767900466919e-02	9.027856402099132538e-03	5.035900324583053589e-02	2.303678840398788452e-01	4.765362013131380081e-03	1.338422745466232300e-01	8.760353177785873413e-02	1.486630886793136597e-01	4.828650970011949539e-03	5.670975521206855774e-02	2.500597946345806122e-02	4.964184761047363281e-02	4.739316552877426147e-02	3.224776685237884521e-02	2.824140945449471474e-03	1.891952753067016602e-02	1.600480824708938599e-01	1.000000000000000000e+00	1.040458492934703827e-02	5.443347692489624023e-01	3.184468150138854980e-01
4.643990993499755859e-01	3.812819346785545349e-02	4.884483665227890015e-02	9.013700485229492188e-02	7.209229469299316406e-02	2.010142244398593903e-02	3.267249464988708496e-02	6.290216743946075439e-02	2.606623470783233643e-01	2.034064978361129761e-01	1.480518579483032227e-01	7.437990307807922363e-01	1.810809224843978882e-01	5.153454840183258057e-02	5.798709765076637268e-02	1.614042967557907104e-01	1.674469113349914551e-01	3.992340713739395142e-02	5.742188170552253723e-02	3.946599736809730530e-02	6.237226724624633789e-02	2.483025789260864258e-01	1.000000000000000000e+00	7.921586632728576660e-01	1.116585284471511841e-01
5.108389854431152344e-01	4.950295388698577881e-02	5.474563688039779663e-02	1.074180603027343750e-01	9.729365259408950806e-02	1.591377556324005127e-01	2.481217086315155029e-01	1.051567047834396362e-01	2.852065861225128174e-01	1.890872567892074585e-01	2.627628147602081299e-01	9.228523373603820801e-01	1.089313328266143799e-01	1.301514804363250732e-01	7.817787677049636841e-02	1.379799097776412964e-01	1.611851453781127930e-01	4.631995409727096558e-02	1.362230181694030762e-01	2.396253794431686401e-01	2.315448522567749023e-01	4.725309908390045166e-01	1.000000000000000000e+00	7.365511059761047363e-01	6.182732433080673218e-02
5.572789311408996582e-01	5.183102935552597046e-02	7.570408284664154053e-02	2.699084766209125519e-02	6.479178369045257568e-02	5.128609761595726013e-02	1.554288417100906372e-01	2.434695959091186523e-01	1.862836070358753204e-02	8.399358391761779785e-02	1.688673496246337891e-01	3.376792669296264648e-01	5.041551217436790466e-02	8.868084847927093506e-02	5.479730665683746338e-02	2.832591533660888672e-02	6.490944325923919678e-02	3.921353071928024292e-02	1.459642592817544937e-02	7.515500485897064209e-02	2.553963363170623779e-01	1.000000000000000000e+00	6.036435812711715698e-02	9.797510504722595215e-02	6.709174066781997681e-02
6.037188172340393066e-01	8.075745403766632080e-02	4.214604571461677551e-02	6.528240442276000977e-02	3.556046485900878906e-01	5.563130974769592285e-02	3.491335511207580566e-01	3.282162547111511230e-01	2.859421670436859131e-01	1.085934713482856750e-01	1.715292036533355713e-01	3.042530417442321777e-01	7.081788033246994019e-02	1.101453378796577454e-01	1.362586617469787598e-01	5.669458582997322083e-02	1.001982167363166809e-01	9.261374920606613159e-02	2.461319118738174438e-01	2.616997808218002319e-02	8.954402208328247070e-01	1.000000000000000000e+00	2.086440026760101318e-01	7.641576230525970459e-02	4.806440323591232300e-02
6.501587033271789551e-01	1.236374452710151672e-01	7.465761899948120117e-02	5.879154056310653687e-02	1.747976094484329224e-01	2.285843044519424438e-01	3.491383194923400879e-01	2.707128524780273438e-01	7.658825516700744629e-01	1.147940158843994141e-01	3.700577616691589355e-01	2.939171791076660156e-01	7.036577165126800537e-02	1.635292470455169678e-01	8.750130236148834229e-02	6.648568809032440186e-02	1.001196727156639099e-01	5.310863256454467773e-02	6.369025111198425293e-01	5.005305409431457520e-01	1.000000000000000000e+00	9.599471092224121094e-01	7.201085984706878662e-02	9.579905867576599121e-02	9.320075064897537231e-02
6.965986490249633789e-01	7.430528849363327026e-02	5.937995761632919312e-02	1.058810278773307800e-01	1.681845039129257202e-01	2.559161484241485596e-01	1.446033418178558350e-01	1.730117797851562500e-01	9.205342531204223633e-01	3.607619404792785645e-01	2.084166854619979858e-01	3.951033651828765869e-01	1.463613361120223999e-01	7.621821761131286621e-02	1.123324632644653320e-01	1.176551580429077148e-01	5.551886186003684998e-02	7.675966620445251465e-02	4.296038746833801270e-01	4.756852984428405762e-01	4.716585576534271240e-01	4.660692512989044189e-01	1.000000000000000000e+00	2.731699347496032715e-01	1.082237660884857178e-01
7.430385351181030273e-01	5.566953122615814209e-02	9.497680515050888062e-02	5.132353678345680237e-02	1.029621511697769165e-01	9.111085534095764160e-02	8.287586271762847900e-02	2.696938514709472656e-01	3.517132401466369629e-01	1.114566549658775330e-01	1.399873197078704834e-01	4.544988572597503662e-01	4.281267225742340088e-01	6.477850675582885742e-02	8.328709751367568970e-02	3.897680714726448059e-02	1.207621842622756958e-01	8.887242525815963745e-02	9.499795734882354736e-02	7.345887273550033569e-02	1.870774030685424805e-01	1.000000000000000000e+00	7.332283854484558105e-01	9.225642681121826172e-02	7.140364497900009155e-02
7.894784808158874512e-01	1.207401975989341736e-01	1.346894651651382446e-01	1.610398739576339722e-01	1.413261294364929199e-01	5.195046961307525635e-02	2.167841196060180664e-01	3.227317929267883301e-01	2.244138717651367188e-01	9.647272527217864990e-02	1.298742592334747314e-01	3.452203571796417236e-01	4.660738706588745117e-01	8.556465059518814087e-02	2.371718138456344604e-01	5.073773488402366638e-02	1.873095035552978516e-01	9.587640315294265747e-02	7.699801772832870483e-02	7.051554322242736816e-02	3.250778317451477051e-01	1.000000000000000000e+00	5.485770702362060547e-01	4.061473533511161804e-02	8.257348835468292236e-02
8.359183669090270996e-01	3.494973853230476379e-02	9.851375222206115723e-01	5.849348902702331543e-01	2.661668658256530762e-01	2.182824909687042236e-01	6.143231689929962158e-02	2.920192778110504150e-01	2.606648802757263184e-01	1.523326337337493896e-01	2.842104136943817139e-01	2.068919539451599121e-01	3.731466233730316162e-01	1.761152297258377075e-01	1.546994745731353760e-01	6.757397204637527466e-02	4.552811384201049805e-01	3.071553707122802734e-01	7.892130613327026367e-01	4.161455333232879639e-01	1.025811582803726196e-01	1.000000000000000000e+00	9.704877138137817383e-01	3.497527539730072021e-01	9.597349762916564941e-01
8.823582530021667480e-01	4.493161141872406006e-01	1.000000000000000000e+00	3.348533809185028076e-01	1.966757141053676605e-02	7.128237932920455933e-02	9.115736931562423706e-02	2.161069214344024658e-01	4.186402261257171631e-02	6.697215884923934937e-02	1.076307073235511780e-01	1.631745696067810059e-01	2.342472970485687256e-01	1.166386306285858154e-01	3.618299961090087891e-02	7.845127582550048828e-02	1.267930567264556885e-01	1.427261382341384888e-01	1.000911071896553040e-01	4.916308447718620300e-02	2.008434385061264038e-01	7.978438735008239746e-01	3.665408864617347717e-02	1.632320135831832886e-02	1.763454265892505646e-02
9.287981986999511719e-01	4.855675995349884033e-01	1.946033090353012085e-01	4.224564135074615479e-02	5.402563139796257019e-02	1.434092074632644653e-01	1.608218997716903687e-01	2.161093801259994507e-01	2.071127891540527344e-01	3.415795862674713135e-01	4.440490156412124634e-02	7.803029417991638184e-01	4.414462745189666748e-01	7.772062718868255615e-02	5.756685510277748108e-02	7.908423244953155518e-02	1.728963702917098999e-01	9.490556269884109497e-02	9.376874566078186035e-02	9.707213938236236572e-02	1.239648237824440002e-01	1.000000000000000000e+00	1.879377663135528564e-01	8.045904338359832764e-02	9.860990196466445923e-02
